r 20661, joined: nan, trans: NaT
r 20672, joined: nan, trans: NaT
r 20673, joined: nan, trans: NaT
r 20674, joined: nan, trans: NaT
r 20675, joined: nan, trans: NaT
r 20676, joined: nan, trans: NaT
r 20677, joined: nan, trans: NaT
r 20678, joined: nan, trans: NaT
r 20679, joined: nan, trans: NaT
r 20680, joined: nan, trans: NaT
r 20681, joined: nan, trans: NaT
r 20682, joined: nan, trans: NaT
r 20683, joined: nan, trans: NaT
r 20684, joined: nan, trans: NaT
r 20685, joined: nan, trans: NaT
r 20686, joined: nan, trans: NaT
r 20687, joined: nan, trans: NaT
r 20688, joined: nan, trans: NaT
r 20689, joined: nan, trans: NaT
r 20690, joined: nan, trans: NaT
r 20691, joined: nan, trans: NaT
r 20692, joined: nan, trans: NaT
r 20693, joined: nan, trans: NaT
r 20694, joined: nan, trans: NaT
r 20695, joined: nan, trans: NaT
r 20696, joined: nan, trans: NaT
r 20697, joined: nan, trans: NaT
r 20698, joined: nan, trans: NaT
r 20699, joined: nan, trans: NaT
r 20700, joined: nan, trans: NaT
r 20701, joined: nan, trans: NaT
r 20725, joined: nan, trans: NaT
r 20726, joined: nan, trans: NaT
r 20727, joined: nan, trans: NaT
r 20728, joined: nan, trans: NaT
r 20729, joined: nan, trans: NaT
r 20730, joined: nan, trans: NaT
r 20731, joined: nan, trans: NaT
r 20732, joined: nan, trans: NaT
r 20733, joined: nan, trans: NaT
r 20734, joined: nan, trans: NaT
r 20735, joined: nan, trans: NaT
r 20736, joined: nan, trans: NaT
r 20737, joined: nan, trans: NaT
r 20738, joined: nan, trans: NaT
r 20739, joined: nan, trans: NaT
r 20740, joined: nan, trans: NaT
r 20741, joined: nan, trans: NaT
r 20742, joined: nan, trans: NaT
r 20743, joined: nan, trans: NaT
r 20744, joined: nan, trans: NaT
r 20745, joined: nan, trans: NaT
r 20746, joined: nan, trans: NaT
r 20747, joined: nan, trans: NaT
r 20748, joined: nan, trans: NaT
r 20749, joined: nan, trans: NaT
r 20750, joined: nan, trans: NaT
r 20751, joined: nan, trans: NaT
r 20752, joined: nan, trans: NaT
r 20764, joined: nan, trans: NaT
r 20765, joined: nan, trans: NaT
r 20766, joined: nan, trans: NaT
r 20767, joined: nan, trans: NaT
r 20768, joined: nan, trans: NaT
r 20769, joined: nan, trans: NaT
r 20770, joined: nan, trans: NaT
r 20771, joined: nan, trans: NaT
r 20772, joined: nan, trans: NaT
r 20773, joined: nan, trans: NaT
r 20774, joined: nan, trans: NaT
r 20775, joined: nan, trans: NaT
r 20776, joined: nan, trans: NaT
r 20777, joined: nan, trans: NaT
r 20780, joined: nan, trans: NaT
r 20781, joined: nan, trans: NaT
r 20799, joined: nan, trans: NaT
r 20800, joined: nan, trans: NaT
r 20803, joined: nan, trans: NaT
r 20804, joined: nan, trans: NaT
r 20805, joined: nan, trans: NaT
r 20812, joined: nan, trans: NaT
r 20813, joined: nan, trans: NaT
r 20814, joined: nan, trans: NaT
r 20815, joined: nan, trans: NaT
r 20816, joined: nan, trans: NaT
r 20817, joined: nan, trans: NaT
r 20818, joined: nan, trans: NaT
r 20819, joined: nan, trans: NaT
r 20867, joined: nan, trans: NaT
r 20871, joined: nan, trans: NaT
r 20872, joined: nan, trans: NaT
r 20873, joined: nan, trans: NaT
r 20874, joined: nan, trans: NaT
r 20875, joined: nan, trans: NaT
r 20879, joined: nan, trans: NaT
r 20880, joined: nan, trans: NaT
r 20881, joined: nan, trans: NaT
r 20882, joined: nan, trans: NaT
r 20883, joined: nan, trans: NaT
r 20884, joined: nan, trans: NaT
r 20885, joined: nan, trans: NaT
r 20886, joined: nan, trans: NaT
r 20911, joined: nan, trans: NaT
r 20930, joined: nan, trans: NaT
r 20973, joined: nan, trans: NaT
r 20974, joined: nan, trans: NaT
r 20975, joined: nan, trans: NaT
r 20976, joined: nan, trans: NaT
r 20977, joined: nan, trans: NaT
r 20978, joined: nan, trans: NaT
r 20979, joined: nan, trans: NaT
r 20980, joined: nan, trans: NaT
r 20981, joined: nan, trans: NaT
r 20982, joined: nan, trans: NaT
r 20983, joined: nan, trans: NaT
r 20984, joined: nan, trans: NaT
r 20985, joined: nan, trans: NaT
r 20986, joined: nan, trans: NaT
r 20987, joined: nan, trans: NaT
r 20988, joined: nan, trans: NaT
r 20989, joined: nan, trans: NaT
r 20990, joined: nan, trans: NaT
r 20991, joined: nan, trans: NaT
r 20992, joined: nan, trans: NaT
r 20993, joined: nan, trans: NaT
r 20994, joined: nan, trans: NaT
r 20995, joined: nan, trans: NaT
r 20996, joined: nan, trans: NaT
r 20997, joined: nan, trans: NaT
r 20998, joined: nan, trans: NaT
r 20999, joined: nan, trans: NaT
r 21000, joined: nan, trans: NaT
r 21001, joined: nan, trans: NaT
r 21002, joined: nan, trans: NaT
r 21003, joined: nan, trans: NaT
r 21004, joined: nan, trans: NaT
r 21005, joined: nan, trans: NaT
r 21006, joined: nan, trans: NaT
r 21007, joined: nan, trans: NaT
r 21008, joined: nan, trans: NaT
r 21009, joined: nan, trans: NaT
r 21010, joined: nan, trans: NaT
r 21011, joined: nan, trans: NaT
r 21012, joined: nan, trans: NaT
r 21013, joined: nan, trans: NaT
r 21014, joined: nan, trans: NaT
r 21015, joined: nan, trans: NaT
r 21016, joined: nan, trans: NaT
r 21017, joined: nan, trans: NaT
r 21018, joined: nan, trans: NaT
r 21019, joined: nan, trans: NaT
r 21020, joined: nan, trans: NaT
r 21022, joined: nan, trans: NaT
r 21023, joined: nan, trans: NaT
r 21024, joined: nan, trans: NaT
r 21025, joined: nan, trans: NaT
r 21026, joined: nan, trans: NaT
r 21027, joined: nan, trans: NaT
r 21028, joined: nan, trans: NaT
r 21029, joined: nan, trans: NaT
r 21030, joined: nan, trans: NaT
r 21031, joined: nan, trans: NaT
r 21032, joined: nan, trans: NaT
r 21033, joined: nan, trans: NaT
r 21034, joined: nan, trans: NaT
r 21035, joined: nan, trans: NaT
r 21036, joined: nan, trans: NaT
r 21037, joined: nan, trans: NaT
r 21038, joined: nan, trans: NaT
r 21039, joined: nan, trans: NaT
r 21040, joined: nan, trans: NaT
r 21041, joined: nan, trans: NaT
r 21042, joined: nan, trans: NaT
r 21043, joined: nan, trans: NaT
r 21044, joined: nan, trans: NaT
r 21045, joined: nan, trans: NaT
r 21046, joined: nan, trans: NaT
r 21047, joined: nan, trans: NaT
r 21048, joined: nan, trans: NaT
r 21049, joined: nan, trans: NaT
r 21050, joined: nan, trans: NaT
r 21051, joined: nan, trans: NaT
r 21052, joined: nan, trans: NaT
r 21053, joined: nan, trans: NaT
r 21054, joined: nan, trans: NaT
r 21055, joined: nan, trans: NaT
r 21057, joined: nan, trans: NaT
r 21058, joined: nan, trans: NaT
r 21059, joined: nan, trans: NaT
r 21060, joined: nan, trans: NaT
r 21061, joined: nan, trans: NaT
r 21062, joined: nan, trans: NaT
r 21063, joined: nan, trans: NaT
r 21064, joined: nan, trans: NaT
r 21065, joined: nan, trans: NaT
r 21066, joined: nan, trans: NaT
r 21067, joined: nan, trans: NaT
r 21068, joined: nan, trans: NaT
r 21069, joined: nan, trans: NaT
r 21070, joined: nan, trans: NaT
r 21071, joined: nan, trans: NaT
r 21072, joined: nan, trans: NaT
r 21073, joined: nan, trans: NaT
r 21075, joined: nan, trans: NaT
r 21076, joined: nan, trans: NaT
r 21077, joined: nan, trans: NaT
r 21078, joined: nan, trans: NaT
r 21079, joined: nan, trans: NaT
r 21080, joined: nan, trans: NaT
r 21081, joined: nan, trans: NaT
r 21082, joined: nan, trans: NaT
r 21083, joined: nan, trans: NaT
r 21084, joined: nan, trans: NaT
r 21094, joined: nan, trans: NaT
r 21095, joined: nan, trans: NaT
r 21096, joined: nan, trans: NaT
r 21097, joined: nan, trans: NaT
r 21098, joined: nan, trans: NaT
r 21099, joined: nan, trans: NaT
r 21100, joined: nan, trans: NaT
r 21101, joined: nan, trans: NaT
r 21102, joined: nan, trans: NaT
r 21103, joined: nan, trans: NaT
r 21104, joined: nan, trans: NaT
r 21106, joined: nan, trans: NaT
r 21107, joined: nan, trans: NaT
r 21108, joined: nan, trans: NaT
r 21109, joined: nan, trans: NaT
r 21110, joined: nan, trans: NaT
r 21111, joined: nan, trans: NaT
r 21112, joined: nan, trans: NaT
r 21113, joined: nan, trans: NaT
r 21114, joined: nan, trans: NaT
r 21115, joined: nan, trans: NaT
r 21116, joined: nan, trans: NaT
r 21117, joined: nan, trans: NaT
r 21118, joined: nan, trans: NaT
r 21119, joined: nan, trans: NaT
r 21120, joined: nan, trans: NaT
r 21121, joined: nan, trans: NaT
r 21122, joined: nan, trans: NaT
r 21123, joined: nan, trans: NaT
r 21124, joined: nan, trans: NaT
r 21125, joined: nan, trans: NaT
r 21137, joined: nan, trans: NaT
r 21138, joined: nan, trans: NaT
r 21145, joined: nan, trans: NaT
r 21146, joined: nan, trans: NaT
r 21147, joined: nan, trans: NaT
r 21148, joined: nan, trans: NaT
r 21149, joined: nan, trans: NaT
r 21150, joined: nan, trans: NaT
r 21151, joined: nan, trans: NaT
r 21152, joined: nan, trans: NaT
r 21153, joined: nan, trans: NaT
r 21154, joined: nan, trans: NaT
r 21155, joined: nan, trans: NaT
r 21156, joined: nan, trans: NaT
r 21157, joined: nan, trans: NaT
r 21158, joined: nan, trans: NaT
r 21159, joined: nan, trans: NaT
r 21160, joined: nan, trans: NaT
r 21161, joined: nan, trans: NaT
r 21167, joined: nan, trans: NaT
r 21168, joined: nan, trans: NaT
r 21169, joined: nan, trans: NaT
r 21170, joined: nan, trans: NaT
r 21171, joined: nan, trans: NaT
r 21172, joined: nan, trans: NaT
r 21173, joined: nan, trans: NaT
r 21174, joined: nan, trans: NaT
r 21175, joined: nan, trans: NaT
r 21176, joined: nan, trans: NaT
r 21189, joined: nan, trans: NaT
r 21190, joined: nan, trans: NaT
r 21191, joined: nan, trans: NaT
r 21192, joined: nan, trans: NaT
r 21193, joined: nan, trans: NaT
r 21194, joined: nan, trans: NaT
r 21195, joined: nan, trans: NaT
r 21196, joined: nan, trans: NaT
r 21197, joined: nan, trans: NaT
r 21198, joined: nan, trans: NaT
r 21199, joined: nan, trans: NaT
r 21200, joined: nan, trans: NaT
r 21201, joined: nan, trans: NaT
r 21202, joined: nan, trans: NaT
r 21203, joined: nan, trans: NaT
r 21204, joined: nan, trans: NaT
r 21205, joined: nan, trans: NaT
r 21206, joined: nan, trans: NaT
r 21207, joined: nan, trans: NaT
r 21208, joined: nan, trans: NaT
r 21209, joined: nan, trans: NaT
r 21210, joined: nan, trans: NaT
r 21211, joined: nan, trans: NaT
r 21212, joined: nan, trans: NaT
r 21213, joined: nan, trans: NaT
r 21214, joined: nan, trans: NaT
r 21215, joined: nan, trans: NaT
r 21216, joined: nan, trans: NaT
r 21217, joined: nan, trans: NaT
r 21218, joined: nan, trans: NaT
r 21219, joined: nan, trans: NaT
r 21220, joined: nan, trans: NaT
r 21221, joined: nan, trans: NaT
r 21222, joined: nan, trans: NaT
r 21223, joined: nan, trans: NaT
r 21224, joined: nan, trans: NaT
r 21225, joined: nan, trans: NaT
r 21226, joined: nan, trans: NaT
r 21227, joined: nan, trans: NaT
r 21228, joined: nan, trans: NaT
r 21229, joined: nan, trans: NaT
r 21230, joined: nan, trans: NaT
r 21231, joined: nan, trans: NaT
r 21232, joined: nan, trans: NaT
r 21233, joined: nan, trans: NaT
r 21234, joined: nan, trans: NaT
r 21235, joined: nan, trans: NaT
r 21236, joined: nan, trans: NaT
r 21237, joined: nan, trans: NaT
r 21238, joined: nan, trans: NaT
r 21239, joined: nan, trans: NaT
r 21240, joined: nan, trans: NaT
r 21241, joined: nan, trans: NaT
r 21242, joined: nan, trans: NaT
r 21243, joined: nan, trans: NaT
r 21244, joined: nan, trans: NaT
r 21245, joined: nan, trans: NaT
r 21246, joined: nan, trans: NaT
r 21247, joined: nan, trans: NaT
r 21248, joined: nan, trans: NaT
r 21249, joined: nan, trans: NaT
r 21250, joined: nan, trans: NaT
r 21251, joined: nan, trans: NaT
r 21252, joined: nan, trans: NaT
r 21253, joined: nan, trans: NaT
r 21254, joined: nan, trans: NaT
r 21255, joined: nan, trans: NaT
r 21264, joined: nan, trans: NaT
r 21265, joined: nan, trans: NaT
r 21266, joined: nan, trans: NaT
r 21267, joined: nan, trans: NaT
r 21268, joined: nan, trans: NaT
r 21277, joined: nan, trans: NaT
r 21283, joined: nan, trans: NaT
r 21284, joined: nan, trans: NaT
r 21285, joined: nan, trans: NaT
r 21286, joined: nan, trans: NaT
r 21287, joined: nan, trans: NaT
r 21288, joined: nan, trans: NaT
r 21289, joined: nan, trans: NaT
r 21290, joined: nan, trans: NaT
r 21291, joined: nan, trans: NaT
r 21292, joined: nan, trans: NaT
r 21293, joined: nan, trans: NaT
r 21294, joined: nan, trans: NaT
r 21295, joined: nan, trans: NaT
r 21296, joined: nan, trans: NaT
r 21297, joined: nan, trans: NaT
r 21298, joined: nan, trans: NaT
r 21299, joined: nan, trans: NaT
r 21300, joined: nan, trans: NaT
r 21301, joined: nan, trans: NaT
r 21302, joined: nan, trans: NaT
r 21303, joined: nan, trans: NaT
r 21304, joined: nan, trans: NaT
r 21305, joined: nan, trans: NaT
r 21306, joined: nan, trans: NaT
r 21307, joined: nan, trans: NaT
r 21308, joined: nan, trans: NaT
r 21309, joined: nan, trans: NaT
r 21310, joined: nan, trans: NaT
r 21381, joined: nan, trans: NaT
r 21382, joined: nan, trans: NaT
r 21383, joined: nan, trans: NaT
r 21384, joined: nan, trans: NaT
r 21385, joined: nan, trans: NaT
r 21386, joined: nan, trans: NaT
r 21387, joined: nan, trans: NaT
r 21388, joined: nan, trans: NaT
r 21389, joined: nan, trans: NaT
r 21390, joined: nan, trans: NaT
r 21391, joined: nan, trans: NaT
r 21392, joined: nan, trans: NaT
r 21393, joined: nan, trans: NaT
r 21394, joined: nan, trans: NaT
r 21395, joined: nan, trans: NaT
r 21396, joined: nan, trans: NaT
r 21397, joined: nan, trans: NaT
r 21398, joined: nan, trans: NaT
r 21399, joined: nan, trans: NaT
r 21400, joined: nan, trans: NaT
r 21401, joined: nan, trans: NaT
r 21402, joined: nan, trans: NaT
r 21403, joined: nan, trans: NaT
r 21404, joined: nan, trans: NaT
r 21405, joined: nan, trans: NaT
r 21406, joined: nan, trans: NaT
r 21407, joined: nan, trans: NaT
r 21408, joined: nan, trans: NaT
r 21409, joined: nan, trans: NaT
r 21410, joined: nan, trans: NaT
r 21411, joined: nan, trans: NaT
r 21412, joined: nan, trans: NaT
r 21413, joined: nan, trans: NaT
r 21414, joined: nan, trans: NaT
r 21415, joined: nan, trans: NaT
r 21416, joined: nan, trans: NaT
r 21417, joined: nan, trans: NaT
r 21418, joined: nan, trans: NaT
r 21419, joined: nan, trans: NaT
r 21420, joined: nan, trans: NaT
r 21421, joined: nan, trans: NaT
r 21422, joined: nan, trans: NaT
r 21423, joined: nan, trans: NaT
r 21424, joined: nan, trans: NaT
r 21425, joined: nan, trans: NaT
r 21426, joined: nan, trans: NaT
r 21427, joined: nan, trans: NaT
r 21428, joined: nan, trans: NaT
r 21429, joined: nan, trans: NaT
r 21430, joined: nan, trans: NaT
r 21436, joined: nan, trans: NaT
r 21437, joined: nan, trans: NaT
r 21465, joined: nan, trans: NaT
r 21466, joined: nan, trans: NaT
r 21467, joined: nan, trans: NaT
r 21468, joined: nan, trans: NaT
r 21469, joined: nan, trans: NaT
r 21470, joined: nan, trans: NaT
r 21471, joined: nan, trans: NaT
r 21472, joined: nan, trans: NaT
r 21473, joined: nan, trans: NaT
r 21474, joined: nan, trans: NaT
r 21475, joined: nan, trans: NaT
r 21476, joined: nan, trans: NaT
r 21477, joined: nan, trans: NaT
r 21478, joined: nan, trans: NaT
r 21479, joined: nan, trans: NaT
r 21480, joined: nan, trans: NaT
r 21481, joined: nan, trans: NaT
r 21482, joined: nan, trans: NaT
r 21483, joined: nan, trans: NaT
r 21484, joined: nan, trans: NaT
r 21485, joined: nan, trans: NaT
r 21486, joined: nan, trans: NaT
r 21487, joined: nan, trans: NaT
r 21488, joined: nan, trans: NaT
r 21489, joined: nan, trans: NaT
r 21501, joined: nan, trans: NaT
r 21510, joined: nan, trans: NaT
r 21511, joined: nan, trans: NaT
r 21512, joined: nan, trans: NaT
r 21513, joined: nan, trans: NaT
r 21514, joined: nan, trans: NaT
r 21515, joined: nan, trans: NaT
r 21526, joined: nan, trans: NaT
r 21527, joined: nan, trans: NaT
r 21528, joined: nan, trans: NaT
r 21529, joined: nan, trans: NaT
r 21530, joined: nan, trans: NaT
r 21531, joined: nan, trans: NaT
r 21532, joined: nan, trans: NaT
r 21533, joined: nan, trans: NaT
r 21537, joined: nan, trans: NaT
r 21538, joined: nan, trans: NaT
r 21539, joined: nan, trans: NaT
r 21540, joined: nan, trans: NaT
r 21541, joined: nan, trans: NaT
r 21542, joined: nan, trans: NaT
r 21562, joined: nan, trans: NaT
r 21563, joined: nan, trans: NaT
r 21564, joined: nan, trans: NaT
r 21565, joined: nan, trans: NaT
r 21566, joined: nan, trans: NaT
r 21567, joined: nan, trans: NaT
r 21568, joined: nan, trans: NaT
r 21569, joined: nan, trans: NaT
r 21585, joined: nan, trans: NaT
r 21586, joined: nan, trans: NaT
r 21587, joined: nan, trans: NaT
r 21588, joined: nan, trans: NaT
r 21589, joined: nan, trans: NaT
r 21590, joined: nan, trans: NaT
r 21591, joined: nan, trans: NaT
r 21592, joined: nan, trans: NaT
r 21593, joined: nan, trans: NaT
r 21594, joined: nan, trans: NaT
r 21595, joined: nan, trans: NaT
r 21596, joined: nan, trans: NaT
r 21597, joined: nan, trans: NaT
r 21598, joined: nan, trans: NaT
r 21599, joined: nan, trans: NaT
r 21627, joined: nan, trans: NaT
r 21628, joined: nan, trans: NaT
r 21629, joined: nan, trans: NaT
r 21630, joined: nan, trans: NaT
r 21631, joined: nan, trans: NaT
r 21632, joined: nan, trans: NaT
r 21636, joined: nan, trans: NaT
r 21637, joined: nan, trans: NaT
r 21638, joined: nan, trans: NaT
r 21639, joined: nan, trans: NaT
r 21640, joined: nan, trans: NaT
r 21641, joined: nan, trans: NaT
r 21642, joined: nan, trans: NaT
r 21643, joined: nan, trans: NaT
r 21644, joined: nan, trans: NaT
r 21645, joined: nan, trans: NaT
r 21647, joined: nan, trans: NaT
r 21648, joined: nan, trans: NaT
r 21649, joined: nan, trans: NaT
r 21650, joined: nan, trans: NaT
r 21651, joined: nan, trans: NaT
r 21652, joined: nan, trans: NaT
r 21653, joined: nan, trans: NaT
r 21654, joined: nan, trans: NaT
r 21669, joined: nan, trans: NaT
r 21670, joined: nan, trans: NaT
r 21671, joined: nan, trans: NaT
r 21672, joined: nan, trans: NaT
r 21673, joined: nan, trans: NaT
r 21674, joined: nan, trans: NaT
r 21675, joined: nan, trans: NaT
r 21676, joined: nan, trans: NaT
r 21710, joined: nan, trans: NaT
r 21711, joined: nan, trans: NaT
r 21712, joined: nan, trans: NaT
r 21713, joined: nan, trans: NaT
r 21714, joined: nan, trans: NaT
r 21768, joined: nan, trans: NaT
r 21769, joined: nan, trans: NaT
r 21770, joined: nan, trans: NaT
r 21771, joined: nan, trans: NaT
r 21772, joined: nan, trans: NaT
r 21773, joined: nan, trans: NaT
r 21774, joined: nan, trans: NaT
r 21775, joined: nan, trans: NaT
r 21776, joined: nan, trans: NaT
r 21777, joined: nan, trans: NaT
r 21778, joined: nan, trans: NaT
r 21779, joined: nan, trans: NaT
r 21780, joined: nan, trans: NaT
r 21781, joined: nan, trans: NaT
r 21782, joined: nan, trans: NaT
r 21783, joined: nan, trans: NaT
r 21784, joined: nan, trans: NaT
r 21785, joined: nan, trans: NaT
r 21806, joined: nan, trans: NaT
r 21807, joined: nan, trans: NaT
r 21808, joined: nan, trans: NaT
r 21809, joined: nan, trans: NaT
r 21810, joined: nan, trans: NaT
r 21811, joined: nan, trans: NaT
r 21812, joined: nan, trans: NaT
r 21813, joined: nan, trans: NaT
r 21866, joined: nan, trans: NaT
r 21989, joined: nan, trans: NaT
r 21990, joined: nan, trans: NaT
r 21991, joined: nan, trans: NaT
r 21992, joined: nan, trans: NaT
r 21993, joined: nan, trans: NaT
r 21994, joined: nan, trans: NaT
r 21995, joined: nan, trans: NaT
r 21996, joined: nan, trans: NaT
r 21997, joined: nan, trans: NaT
r 21998, joined: nan, trans: NaT
r 21999, joined: nan, trans: NaT
r 22000, joined: nan, trans: NaT
r 22001, joined: nan, trans: NaT
r 22002, joined: nan, trans: NaT
r 22003, joined: nan, trans: NaT
r 22004, joined: nan, trans: NaT
r 22005, joined: nan, trans: NaT
r 22006, joined: nan, trans: NaT
r 22007, joined: nan, trans: NaT
r 22008, joined: nan, trans: NaT
r 22009, joined: nan, trans: NaT
r 22010, joined: nan, trans: NaT
r 22011, joined: nan, trans: NaT
r 22012, joined: nan, trans: NaT
r 22013, joined: nan, trans: NaT
r 22014, joined: nan, trans: NaT
r 22015, joined: nan, trans: NaT
r 22016, joined: nan, trans: NaT
r 22017, joined: nan, trans: NaT
r 22058, joined: nan, trans: NaT
r 22059, joined: nan, trans: NaT
r 22060, joined: nan, trans: NaT
r 22061, joined: nan, trans: NaT
r 22062, joined: nan, trans: NaT
r 22063, joined: nan, trans: NaT
r 22064, joined: nan, trans: NaT
r 22065, joined: nan, trans: NaT
r 22066, joined: nan, trans: NaT
r 22067, joined: nan, trans: NaT
r 22068, joined: nan, trans: NaT
r 22069, joined: nan, trans: NaT
r 22070, joined: nan, trans: NaT
r 22083, joined: nan, trans: NaT
r 22084, joined: nan, trans: NaT
r 22123, joined: nan, trans: NaT
r 22124, joined: nan, trans: NaT
r 22174, joined: nan, trans: NaT
r 22193, joined: nan, trans: NaT
r 22194, joined: nan, trans: NaT
r 22195, joined: nan, trans: NaT
r 22196, joined: nan, trans: NaT
r 22197, joined: nan, trans: NaT
r 22206, joined: nan, trans: NaT
r 22207, joined: nan, trans: NaT
r 22208, joined: nan, trans: NaT
r 22209, joined: nan, trans: NaT
r 22210, joined: nan, trans: NaT
r 22219, joined: nan, trans: NaT
r 22220, joined: nan, trans: NaT
r 22221, joined: nan, trans: NaT
r 22234, joined: nan, trans: NaT
r 22235, joined: nan, trans: NaT
r 22236, joined: nan, trans: NaT
r 22237, joined: nan, trans: NaT
r 22238, joined: nan, trans: NaT
r 22310, joined: nan, trans: NaT
r 22311, joined: nan, trans: NaT
r 22312, joined: nan, trans: NaT
r 22313, joined: nan, trans: NaT
r 22314, joined: nan, trans: NaT
r 22315, joined: nan, trans: NaT
r 22316, joined: nan, trans: NaT
r 22317, joined: nan, trans: NaT
r 22344, joined: nan, trans: NaT
r 22345, joined: nan, trans: NaT
r 22346, joined: nan, trans: NaT
r 22347, joined: nan, trans: NaT
r 22348, joined: nan, trans: NaT
r 22349, joined: nan, trans: NaT
r 22350, joined: nan, trans: NaT
r 22351, joined: nan, trans: NaT
r 22352, joined: nan, trans: NaT
r 22353, joined: nan, trans: NaT
r 22355, joined: nan, trans: NaT
r 22356, joined: nan, trans: NaT
r 22357, joined: nan, trans: NaT
r 22358, joined: nan, trans: NaT
r 22359, joined: nan, trans: NaT
r 22360, joined: nan, trans: NaT
r 22361, joined: nan, trans: NaT
r 22362, joined: nan, trans: NaT
r 22383, joined: nan, trans: NaT
r 22384, joined: nan, trans: NaT
r 22385, joined: nan, trans: NaT
r 22386, joined: nan, trans: NaT
r 22387, joined: nan, trans: NaT
r 22388, joined: nan, trans: NaT
r 22389, joined: nan, trans: NaT
r 22390, joined: nan, trans: NaT
r 22391, joined: nan, trans: NaT
r 22392, joined: nan, trans: NaT
r 22393, joined: nan, trans: NaT
r 22394, joined: nan, trans: NaT
r 22395, joined: nan, trans: NaT
r 22396, joined: nan, trans: NaT
r 22397, joined: nan, trans: NaT
r 22398, joined: nan, trans: NaT
r 22399, joined: nan, trans: NaT
r 22400, joined: nan, trans: NaT
r 22401, joined: nan, trans: NaT
r 22402, joined: nan, trans: NaT
r 22403, joined: nan, trans: NaT
r 22404, joined: nan, trans: NaT
r 22405, joined: nan, trans: NaT
r 22406, joined: nan, trans: NaT
r 22413, joined: nan, trans: NaT
r 22414, joined: nan, trans: NaT
r 22415, joined: nan, trans: NaT
r 22416, joined: nan, trans: NaT
r 22417, joined: nan, trans: NaT
r 22418, joined: nan, trans: NaT
r 22419, joined: nan, trans: NaT
r 22420, joined: nan, trans: NaT
r 22421, joined: nan, trans: NaT
r 22422, joined: nan, trans: NaT
r 22423, joined: nan, trans: NaT
r 22424, joined: nan, trans: NaT
r 22425, joined: nan, trans: NaT
r 22426, joined: nan, trans: NaT
r 22427, joined: nan, trans: NaT
r 22428, joined: nan, trans: NaT
r 22429, joined: nan, trans: NaT
r 22430, joined: nan, trans: NaT
r 22432, joined: nan, trans: NaT
r 22433, joined: nan, trans: NaT
r 22450, joined: nan, trans: NaT
r 22451, joined: nan, trans: NaT
r 22452, joined: nan, trans: NaT
r 22466, joined: nan, trans: NaT
r 22467, joined: nan, trans: NaT
r 22468, joined: nan, trans: NaT
r 22469, joined: nan, trans: NaT
r 22470, joined: nan, trans: NaT
r 22471, joined: nan, trans: NaT
r 22472, joined: nan, trans: NaT
r 22473, joined: nan, trans: NaT
r 22474, joined: nan, trans: NaT
r 22475, joined: nan, trans: NaT
r 22476, joined: nan, trans: NaT
r 22477, joined: nan, trans: NaT
r 22478, joined: nan, trans: NaT
r 22479, joined: nan, trans: NaT
r 22480, joined: nan, trans: NaT
r 22481, joined: nan, trans: NaT
r 22482, joined: nan, trans: NaT
r 22483, joined: nan, trans: NaT
r 22484, joined: nan, trans: NaT
r 22485, joined: nan, trans: NaT
r 22486, joined: nan, trans: NaT
r 22487, joined: nan, trans: NaT
r 22488, joined: nan, trans: NaT
r 22489, joined: nan, trans: NaT
r 22490, joined: nan, trans: NaT
r 22491, joined: nan, trans: NaT
r 22492, joined: nan, trans: NaT
r 22493, joined: nan, trans: NaT
r 22494, joined: nan, trans: NaT
r 22495, joined: nan, trans: NaT
r 22496, joined: nan, trans: NaT
r 22497, joined: nan, trans: NaT
r 22498, joined: nan, trans: NaT
r 22499, joined: nan, trans: NaT
r 22500, joined: nan, trans: NaT
r 22501, joined: nan, trans: NaT
r 22502, joined: nan, trans: NaT
r 22503, joined: nan, trans: NaT
r 22504, joined: nan, trans: NaT
r 22505, joined: nan, trans: NaT
r 22506, joined: nan, trans: NaT
r 22507, joined: nan, trans: NaT
r 22508, joined: nan, trans: NaT
r 22509, joined: nan, trans: NaT
r 22531, joined: nan, trans: NaT
r 22532, joined: nan, trans: NaT
r 22538, joined: nan, trans: NaT
r 22540, joined: nan, trans: NaT
r 22541, joined: nan, trans: NaT
r 22542, joined: nan, trans: NaT
r 22543, joined: nan, trans: NaT
r 22544, joined: nan, trans: NaT
r 22545, joined: nan, trans: NaT
r 22546, joined: nan, trans: NaT
r 22547, joined: nan, trans: NaT
r 22548, joined: nan, trans: NaT
r 22549, joined: nan, trans: NaT
r 22550, joined: nan, trans: NaT
r 22551, joined: nan, trans: NaT
r 22552, joined: nan, trans: NaT
r 22553, joined: nan, trans: NaT
r 22554, joined: nan, trans: NaT
r 22555, joined: nan, trans: NaT
r 22556, joined: nan, trans: NaT
r 22557, joined: nan, trans: NaT
r 22558, joined: nan, trans: NaT
r 22559, joined: nan, trans: NaT
r 22560, joined: nan, trans: NaT
r 22561, joined: nan, trans: NaT
r 22562, joined: nan, trans: NaT
r 22563, joined: nan, trans: NaT
r 22564, joined: nan, trans: NaT
r 22565, joined: nan, trans: NaT
r 22566, joined: nan, trans: NaT
r 22567, joined: nan, trans: NaT
r 22568, joined: nan, trans: NaT
r 22569, joined: nan, trans: NaT
r 22570, joined: nan, trans: NaT
r 22571, joined: nan, trans: NaT
r 22572, joined: nan, trans: NaT
